NULL,7207,7420,14627,22940,30147,NULL,ID
NULL,13000,4300,17300,4300,17300,NULL,AK
NULL,NA,4500,4500,11340,11340,NULL,IL
NULL,9280,33090,42370,33090,42370,NULL,IL
NULL,NA,3730,3730,11008,11008,NULL,IL
NULL,NA,3730,3730,11008,11008,NULL,IL
NULL,NA,3730,3730,11008,11008,NULL,IL
NULL,NA,3730,3730,11008,11008,NULL,IL
NULL,12762,47296,60058,47296,60058,NULL,IL
NULL,9850,14516,24366,26040,35890,NULL,IL
NULL,NA,4015,4015,11793,11793,NULL,IL
NULL,10984,47636,58620,47636,58620,NULL,IL
NULL,12620,27350,39970,27350,39970,NULL,PA
NULL,NA,1420,1420,9010,9010,NULL,CA
NULL,5168,2910,8078,3300,8468,NULL,KS
NULL,NA,3115,3115,11715,11715,NULL,FL
NULL,10020,26900,36920,26900,36920,NULL,IN
NULL,10590,9090,19680,19836,30426,NULL,IN
NULL,10465,10681,21146,35456,45921,NULL,IN
NULL,NA,7344,7344,19400,19400,NULL,IN
NULL,NA,7344,7344,19400,19400,NULL,IN
NULL,NA,7344,7344,19400,19400,NULL,IN
NULL,12592,12979,25571,17299,29891,NULL,PA
NULL,7309,7344,14653,19400,26709,NULL,IN
NULL,6780,7344,14124,19400,26180,NULL,IN
NULL,5996,8450,14446,20288,26284,NULL,IN
NULL,8924,9465,18389,29821,38745,NULL,IN
NULL,8312,25980,34292,25980,34292,NULL,IN
NULL,9604,4980,14584,4980,14584,NULL,NM
NULL,NA,6262,6262,6262,6262,NULL,PR
NULL,NA,6452,6452,6452,6452,NULL,PR
NULL,NA,6262,6262,6262,6262,NULL,PR
NULL,7993,5898,13891,5898,13891,NULL,PR
NULL,NA,5898,5898,5898,5898,NULL,PR
NULL,NA,6452,6452,6452,6452,NULL,PR
NULL,NA,7476,7476,7476,7476,NULL,PR
NULL,NA,5220,5220,5220,5220,NULL,PR
NULL,3900,5976,9876,5976,9876,NULL,PR
NULL,6200,11250,17450,11250,17450,NULL,AZ
NULL,NA,31950,31950,31950,31950,NULL,OH
NULL,NA,5332,5332,5332,5332,NULL,MN
NULL,15278,38812,54090,38812,54090,NULL,NY
NULL,6850,5490,12340,7890,14740,NULL,IA
NULL,6750,6058,12808,6388,13138,NULL,IA
NULL,8720,8988,17708,23392,32112,NULL,IA
NULL,10500,30500,41000,30500,41000,NULL,IA
NULL,6430,5615,12045,5765,12195,NULL,IA
NULL,NA,1418,1418,9608,9608,NULL,CA
NULL,NA,16650,16650,16650,16650,NULL,NY
NULL,NA,2334,2334,8094,8094,NULL,NC
NULL,5920,5920,11840,7102,13022,NULL,MN
NULL,3900,3020,6920,5220,9120,NULL,MS
NULL,15562,43978,59540,43978,59540,NULL,NY
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,4368,4368,8402,8402,NULL,IN
NULL,NA,5508,5508,11436,11436,NULL,VA
NULL,NA,5910,5910,10500,10500,NULL,MI
NULL,NA,4425,4425,13191,13191,NULL,TN
NULL,9552,8226,17778,19454,29006,NULL,MS
NULL,6400,8000,14400,8000,14400,NULL,TX
NULL,8100,10425,18525,20145,28245,NULL,AL
NULL,14080,36670,50750,36670,50750,NULL,FL
NULL,NA,5104,5104,10210,10210,NULL,OH
NULL,10092,12016,22108,28416,38508,NULL,VA
NULL,NA,2501,2501,8645,8645,NULL,NC
NULL,NA,12600,12600,12600,12600,NULL,NY
NULL,10750,5850,16600,10720,21470,NULL,NY
NULL,8440,11720,20160,11720,20160,NULL,TX
NULL,6156,3330,9486,6510,12666,NULL,MO
NULL,5870,26886,32756,26886,32756,NULL,VA
NULL,NA,5310,5310,18000,18000,NULL,KY
NULL,11666,5424,17090,10176,21842,NULL,NY
NULL,NA,4800,4800,8370,8370,NULL,AL
NULL,12570,51326,63896,51326,63896,NULL,NY
NULL,NA,12725,12725,12725,12725,NULL,PA
NULL,NA,10450,10450,10450,10450,NULL,TN
NULL,NA,3600,3600,5940,5940,NULL,IL
NULL,9224,26928,36152,26928,36152,NULL,AR
NULL,11874,41340,53214,41340,53214,NULL,OH
NULL,NA,18261,18261,18261,18261,NULL,CA
NULL,7650,26100,33750,26100,33750,NULL,CA
NULL,NA,4800,4800,10098,10098,NULL,VA
NULL,3600,13330,16930,13330,16930,NULL,NC
NULL,NA,4890,4890,8190,8190,NULL,IL
NULL,15836,54240,70076,54240,70076,NULL,MD
NULL,15838,50180,66018,50180,66018,NULL,MD
NULL,14148,32091,46239,32091,46239,NULL,NC
NULL,12546,32091,44637,32091,44637,NULL,CO
NULL,12564,32091,44655,32091,44655,NULL,FL
NULL,14337,32091,46428,32091,46428,NULL,RI
NULL,7100,18236,25336,18236,25336,NULL,NC
NULL,8250,18641,26891,18641,26891,NULL,PA
NULL,NA,2790,2790,6600,6600,NULL,KS
NULL,6700,16060,22760,16060,22760,NULL,TN
NULL,7040,16060,23100,16060,23100,NULL,FL
NULL,NA,2497,2497,8257,8257,NULL,NC
NULL,NA,4380,4380,13140,13140,NULL,IL
NULL,4132,3440,7572,5440,9572,NULL,MS
NULL,10590,18510,29100,18510,29100,NULL,AL
NULL,9988,29860,39848,29860,39848,NULL,IL
NULL,16950,45360,62310,45360,62310,NULL,NY
NULL,12521,45597,58118,45597,58118,NULL,PA
NULL,9756,48516,58272,48516,58272,NULL,MI
NULL,NA,3446,3446,7646,7646,NULL,MI
NULL,NA,4620,4620,22382,22382,NULL,IL
NULL,10400,38400,48800,38400,48800,NULL,MO
NULL,NA,3120,3120,6510,6510,NULL,KS
NULL,9680,10263,19943,25767,35447,NULL,KS
NULL,9500,29500,39000,29500,39000,NULL,KS
NULL,NA,4470,4470,12330,12330,NULL,IL
NULL,14470,12348,26818,19383,33853,NULL,NJ
NULL,11026,14212,25238,23176,34202,NULL,NH
NULL,2800,9700,12500,9700,12500,NULL,NY
NULL,NA,29920,29920,29920,29920,NULL,FL
NULL,NA,4083,4083,8350,8350,NULL,MI
NULL,NA,3462,3462,6282,6282,NULL,ME
NULL,11467,7432,18899,21158,32625,NULL,GA
NULL,11362,10012,21374,18714,30076,NULL,OH
NULL,NA,5664,5664,14366,14366,NULL,OH
NULL,NA,5664,5664,14366,14366,NULL,OH
NULL,NA,5664,5664,14366,14366,NULL,OH
NULL,NA,5664,5664,14366,14366,NULL,OH
NULL,NA,5664,5664,14366,14366,NULL,OH
NULL,NA,5664,5664,14366,14366,NULL,OH
NULL,NA,5664,5664,14366,14366,NULL,OH
NULL,8270,19820,28090,19820,28090,NULL,KY
NULL,5050,9460,14510,9460,14510,NULL,KY
NULL,6690,8090,14780,19390,26080,NULL,KY
NULL,9764,26440,36204,26440,36204,NULL,KY
NULL,12510,55930,68440,55930,68440,NULL,OH
NULL,4100,16200,20300,16200,20300,NULL,OH
NULL,8240,43490,51730,43490,51730,NULL,MI
NULL,11906,32093,43999,32093,43999,NULL,NY
NULL,NA,11085,11085,11085,11085,NULL,FL
NULL,11900,26920,38820,26920,38820,NULL,PA
NULL,4916,2370,7286,6240,11156,NULL,TX
NULL,8762,29714,38476,29714,38476,NULL,TN
NULL,12940,37226,50166,37226,50166,NULL,PA
NULL,NA,5170,5170,6550,6550,NULL,IA
NULL,NA,4170,4170,8130,8130,NULL,MI
NULL,NA,4770,4770,13290,13290,NULL,IL
NULL,NA,5496,5496,8714,8714,NULL,OR
NULL,9870,46554,56424,46554,56424,NULL,IL
NULL,10334,10802,21136,14660,24994,NULL,PA
NULL,7285,21989,29274,21989,29274,NULL,MI
NULL,11556,28564,40120,28564,40120,NULL,PA
NULL,15080,30560,45640,30560,45640,NULL,PA
NULL,8415,32778,41193,32778,41193,NULL,CA
NULL,NA,3060,3060,3810,3810,NULL,KS
NULL,NA,36863,36863,36863,36863,NULL,MA
NULL,NA,5850,5850,5850,5850,NULL,WI
NULL,10300,15450,25750,15450,25750,NULL,PA
NULL,15640,52880,68520,52880,68520,NULL,PA
NULL,11630,30470,42100,30470,42100,NULL,GA
NULL,10000,30700,40700,30700,40700,NULL,CA
NULL,NA,6364,6364,6364,6364,NULL,SD
NULL,9908,31422,41330,31422,41330,NULL,OH
NULL,10390,47064,57454,47064,57454,NULL,IL
NULL,NA,4110,4110,13736,13736,NULL,IL
NULL,7252,4500,11752,6345,13597,NULL,MI
NULL,6660,4475,11135,4475,11135,NULL,ND
NULL,NA,5166,5166,6270,6270,NULL,MN
NULL,9882,12090,21972,12090,21972,NULL,MI
NULL,NA,1410,1410,9825,9825,NULL,CA
NULL,NA,4879,4879,5313,5313,NULL,WA
NULL,NA,3172,3172,13276,13276,NULL,FL
NULL,NA,3849,3849,10038,10038,NULL,OH
NULL,9234,28870,38104,28870,38104,NULL,WI
NULL,NA,6720,6720,14970,14970,NULL,NH
NULL,NA,4020,4020,6030,6030,NULL,WI
NULL,NA,16320,16320,16320,16320,NULL,IL
NULL,6588,3950,10538,6332,12920,NULL,CO
NULL,NA,5634,5634,18084,18084,NULL,TX
NULL,NA,5330,5330,17780,17780,NULL,TX
NULL,8370,5459,13829,17820,26190,NULL,TX
NULL,8920,10192,19112,22642,31562,NULL,TX
NULL,8750,25270,34020,25270,34020,NULL,PA
NULL,9100,11700,20800,21300,30400,NULL,SC
NULL,8757,20740,29497,20740,29497,NULL,ME
NULL,11840,56800,68640,56800,68640,NULL,VT
NULL,7270,10690,17960,10690,17960,NULL,TN
NULL,NA,5641,5641,12683,12683,NULL,OR
NULL,NA,1461,1461,9201,9201,NULL,CA
NULL,9476,5950,15426,13300,22776,NULL,OK
NULL,NA,3530,3530,9830,9830,NULL,MI
NULL,7200,3426,10626,7938,15138,NULL,WY
NULL,NA,4080,4080,7140,7140,NULL,TX
NULL,NA,1436,1436,9686,9686,NULL,CA
NULL,15400,36000,51400,36000,51400,NULL,MA
NULL,30,1407,1437,9147,9177,NULL,CA
NULL,9950,33570,43520,33570,43520,NULL,MI
NULL,10341,47475,57816,47475,57816,NULL,WI
NULL,4760,4760,9520,8660,13420,NULL,AL
NULL,5600,3440,9040,3440,9040,NULL,UT
NULL,13780,34625,48405,34625,48405,NULL,NY
NULL,11860,43650,55510,43650,55510,NULL,PA
NULL,NA,2643,2643,5313,5313,NULL,TX
NULL,7410,17690,25100,17690,25100,NULL,TN
NULL,NA,4920,4920,4920,4920,NULL,MN
NULL,11078,26198,37276,26198,37276,NULL,NC
NULL,NA,4080,4080,10620,10620,NULL,PA
NULL,13600,52930,66530,52930,66530,NULL,PA
NULL,6100,11196,17296,11196,17296,NULL,TN
NULL,NA,2405,2405,8165,8165,NULL,NC
NULL,12510,36400,48910,36400,48910,NULL,NC
NULL,16230,28770,45000,28770,45000,NULL,MA
NULL,9970,30210,40180,30210,40180,NULL,TX
NULL,12490,50934,63424,50934,63424,NULL,OR
NULL,NA,4440,4440,15690,15690,NULL,IL
NULL,10578,32450,43028,32450,43028,NULL,IL
NULL,7580,6618,14198,19236,26816,NULL,ID
NULL,10478,25276,35754,25276,35754,NULL,VA
NULL,8390,15804,24194,15804,24194,NULL,CA
NULL,14400,13194,27594,13194,27594,NULL,GA
NULL,20350,27030,47380,27030,47380,NULL,NY
NULL,9765,26000,35765,26000,35765,NULL,SC
NULL,7564,13200,20764,13200,20764,NULL,IL
NULL,7700,18600,26300,18600,26300,NULL,IL
NULL,NA,4215,4215,11985,11985,NULL,IL
NULL,8000,22010,30010,22010,30010,NULL,TN
NULL,NA,11040,11040,11040,11040,NULL,CA
NULL,9588,11666,21254,16802,26390,NULL,PA
NULL,7068,7632,14700,14172,21240,NULL,MO
NULL,9000,17600,26600,17600,26600,NULL,MO
NULL,9385,24850,34235,24850,34235,NULL,KY
NULL,12420,43232,55652,43232,55652,NULL,OR
NULL,NA,5290,5290,11792,11792,NULL,OR
NULL,12652,32144,44796,32144,44796,NULL,TN
NULL,NA,3200,3200,3200,3200,NULL,MT
NULL,6990,5130,12120,5130,12120,NULL,NE
NULL,14020,37715,51735,37715,51735,NULL,NY
NULL,14020,37715,51735,37715,51735,NULL,NY
NULL,6794,18297,25091,18297,25091,NULL,NC
NULL,10368,10878,21246,20452,30820,NULL,PA
NULL,NA,8350,8350,8350,8350,NULL,MO
NULL,11655,35192,46847,35192,46847,NULL,CA
NULL,NA,1984,1984,5884,5884,NULL,TX
NULL,NA,1418,1418,10628,10628,NULL,CA
NULL,NA,9846,9846,9846,9846,NULL,NY
NULL,11746,13340,25086,29300,41046,NULL,VA
NULL,NA,3485,3485,8081,8081,NULL,OH
NULL,8275,34184,42459,34184,42459,NULL,IA
NULL,NA,4739,4739,10667,10667,NULL,VA
NULL,NA,1402,1402,8932,8932,NULL,CA
NULL,NA,4925,4925,4925,4925,NULL,CA
NULL,NA,1404,1404,8934,8934,NULL,CA
NULL,NA,1404,1404,8934,8934,NULL,CA
NULL,NA,1404,1404,8934,8934,NULL,CA
NULL,NA,1418,1418,8948,8948,NULL,CA
NULL,NA,1418,1418,8948,8948,NULL,CA
NULL,NA,1404,1404,8934,8934,NULL,CA
NULL,NA,1390,1390,9160,9160,NULL,CA
NULL,10709,18581,29290,18581,29290,NULL,NC
NULL,5618,17000,22618,17000,22618,NULL,LA
NULL,11830,11950,23780,28627,40457,NULL,LA
NULL,NA,6964,6964,14230,14230,NULL,LA
NULL,5214,6500,11714,11864,17078,NULL,LA
NULL,5650,6923,12573,13705,19355,NULL,LA
NULL,NA,7235,7235,20389,20389,NULL,LA
NULL,6495,9645,16140,18558,25053,NULL,LA
NULL,10100,22480,32580,22480,32580,NULL,OH
NULL,NA,4624,4624,5102,5102,NULL,WA
NULL,14490,48522,63012,48522,63012,NULL,CA
NULL,14480,44048,58528,44048,58528,NULL,IL
NULL,14430,49085,63515,49085,63515,NULL,MD
NULL,13380,39692,53072,39692,53072,NULL,LA
NULL,7702,22440,30142,22440,30142,NULL,TX
NULL,NA,962,962,2426,2426,NULL,NM
NULL,NA,4740,4740,8610,8610,NULL,AL
NULL,9460,42290,51750,42290,51750,NULL,IA
NULL,NA,9520,9520,9520,9520,NULL,GA
NULL,NA,5430,5430,13230,13230,NULL,PA
NULL,12568,40315,52883,40315,52883,NULL,PA
NULL,10598,12074,22672,25394,35992,NULL,VT
NULL,12170,38210,50380,38210,50380,NULL,FL
NULL,9130,28790,37920,28790,37920,NULL,AR
NULL,12156,54344,66500,54344,66500,NULL,MN
NULL,NA,13520,13520,13520,13520,NULL,IL
NULL,NA,11500,11500,11500,11500,NULL,NY
NULL,9440,27690,37130,27690,37130,NULL,IL
NULL,NA,3270,3270,7380,7380,NULL,MI
NULL,NA,4401,4401,6414,6414,NULL,WI
NULL,NA,5310,5310,18000,18000,NULL,KY
NULL,9950,21900,31850,21900,31850,NULL,MI
NULL,7400,16530,23930,16530,23930,NULL,IA
NULL,11890,35000,46890,35000,46890,NULL,ME
NULL,1900,9310,11210,9310,11210,NULL,ME
NULL,10310,13478,23788,27098,37408,NULL,ME
NULL,9500,30860,40360,30860,40360,NULL,OH
NULL,NA,7050,7050,15300,15300,NULL,NH
NULL,NA,4424,4424,13192,13192,NULL,CT
NULL,9580,32758,42338,32758,42338,NULL,IN
NULL,NA,6000,6000,6000,6000,NULL,KS
NULL,9092,15850,24942,15850,24942,NULL,KS
NULL,16200,43480,59680,43480,59680,NULL,NY
NULL,13135,47300,60435,47300,60435,NULL,NY
NULL,14520,38820,53340,38820,53340,NULL,NY
NULL,7729,17028,24757,17028,24757,NULL,PA
NULL,11928,12330,24258,21780,33708,NULL,PA
NULL,NA,7050,7050,7050,7050,NULL,MI
NULL,7100,15410,22510,15410,22510,NULL,WI
NULL,NA,15140,15140,15140,15140,NULL,NY
NULL,7222,27400,34622,27400,34622,NULL,WI
NULL,10640,34000,44640,34000,44640,NULL,IN
NULL,11320,36040,47360,36040,47360,NULL,OH
NULL,4950,9418,14368,15418,20368,NULL,AL
NULL,NA,5282,5282,7202,7202,NULL,OH
NULL,15550,39600,55150,39600,55150,NULL,NY
NULL,12285,40840,53125,40840,53125,NULL,VT
NULL,12720,41870,54590,41870,54590,NULL,WI
NULL,9592,32968,42560,32968,42560,NULL,NC
NULL,10450,8128,18578,18614,29064,NULL,WV
NULL,NA,5970,5970,6390,6390,NULL,IA
NULL,NA,2318,2318,8078,8078,NULL,NC
NULL,6080,15410,21490,15410,21490,NULL,MN
NULL,8400,24246,32646,24246,32646,NULL,TN
NULL,7810,16500,24310,16500,24310,NULL,IN
NULL,9410,31085,40495,31085,40495,NULL,VA
NULL,7800,23630,31430,23630,31430,NULL,MI
NULL,13280,48630,61910,48630,61910,NULL,MD
NULL,NA,20835,20835,20835,20835,NULL,OR
NULL,14666,36134,50800,36134,50800,NULL,CA
NULL,16832,33778,50610,33778,50610,NULL,NY
NULL,13190,31466,44656,31466,44656,NULL,VA
NULL,11424,34880,46304,34880,46304,NULL,TN
NULL,10088,28470,38558,28470,38558,NULL,MO
NULL,13900,34910,48810,34910,48810,NULL,PA
NULL,NA,6360,6360,12540,12540,NULL,MA
NULL,13500,13200,26700,36400,49900,NULL,MA
NULL,10980,10734,21714,19679,30659,NULL,MA
NULL,15510,51832,67342,51832,67342,NULL,MA
NULL,12675,9724,22399,26102,38777,NULL,MA
NULL,NA,6030,6030,12210,12210,NULL,MA
NULL,NA,2409,2409,8169,8169,NULL,NC
NULL,NA,5310,5310,18000,18000,NULL,KY
NULL,7840,6666,14506,9399,17239,NULL,ND
NULL,11430,43260,54690,43260,54690,NULL,MD
NULL,NA,2333,2333,8093,8093,NULL,NC
NULL,NA,3494,3494,14603,14603,NULL,IL
NULL,9920,30520,40440,30520,40440,NULL,IL
NULL,NA,3450,3450,5700,5700,NULL,TX
NULL,8602,27244,35846,27244,35846,NULL,TX
NULL,6260,29300,35560,29300,35560,NULL,MN
NULL,8704,7859,16563,18934,27638,NULL,LA
NULL,8788,28951,37739,28951,37739,NULL,KS
NULL,16400,32705,49105,32705,49105,NULL,MA
NULL,13500,29500,43000,29500,43000,NULL,NY
NULL,NA,29500,29500,29500,29500,NULL,NY
NULL,NA,26826,26826,26826,26826,NULL,SC
NULL,8890,33100,41990,33100,41990,NULL,TN
NULL,NA,1420,1420,9160,9160,NULL,CA
NULL,14225,42800,57025,42800,57025,NULL,CA
NULL,NA,1436,1436,9176,9176,NULL,CA
NULL,NA,5257,5257,9547,9547,NULL,NJ
NULL,11616,36894,48510,36894,48510,NULL,GA
NULL,14400,19042,33442,19042,33442,NULL,NY
NULL,NA,17752,17752,17752,17752,NULL,IA
NULL,NA,15240,15240,15240,15240,NULL,OH
NULL,12880,38070,50950,38070,50950,NULL,PA
NULL,10930,37176,48106,37176,48106,NULL,NC
NULL,NA,3015,3015,3995,3995,NULL,MS
NULL,15845,41760,57605,41760,57605,NULL,MA
NULL,NA,1420,1420,9610,9610,NULL,CA
NULL,NA,2565,2565,9795,9795,NULL,AZ
NULL,5526,5084,10610,6266,11792,NULL,MN
NULL,3975,2250,6225,3630,7605,NULL,NM
NULL,4500,10000,14500,10000,14500,NULL,NY
NULL,10520,35160,45680,35160,45680,NULL,PA
NULL,7440,20800,28240,20800,28240,NULL,IL
NULL,12890,33846,46736,33846,46736,NULL,NC
NULL,NA,19454,19454,19454,19454,NULL,NY
NULL,6255,3105,9360,4545,10800,NULL,NE
NULL,NA,3090,3090,7110,7110,NULL,MO
NULL,NA,7879,7879,14980,14980,NULL,MN
NULL,NA,7665,7665,20847,20847,NULL,CO
NULL,NA,3547,3547,12075,12075,NULL,FL
NULL,NA,5880,5880,16472,16472,NULL,OH
NULL,NA,5880,5880,16472,16472,NULL,OH
NULL,13860,15378,29238,34895,48755,NULL,OH
NULL,NA,10600,10600,10600,10600,NULL,MI
NULL,10322,14460,24782,39765,50087,NULL,MI
NULL,10756,15646,26402,33726,44482,NULL,MI
NULL,NA,4744,4744,7080,7080,NULL,MI
NULL,8036,18334,26370,18334,26370,NULL,OK
NULL,NA,15600,15600,15600,15600,NULL,IN
NULL,8600,14400,23000,14400,23000,NULL,NC
NULL,6450,3210,9660,4130,10580,NULL,NE
NULL,NA,4026,4026,6039,6039,NULL,WI
NULL,8708,30736,39444,30736,39444,NULL,KS
NULL,9080,4608,13688,13568,22648,NULL,GA
NULL,9436,9206,18642,28364,37800,NULL,TN
NULL,15530,54450,69980,54450,69980,NULL,VT
NULL,NA,4404,4404,13172,13172,NULL,CT
NULL,NA,6450,6450,12630,12630,NULL,MA
NULL,NA,4410,4410,4410,4410,NULL,NJ
NULL,5224,2670,7894,5550,10774,NULL,TX
NULL,8776,32558,41334,32558,41334,NULL,NE
NULL,NA,5598,5598,16278,16278,NULL,SC
NULL,NA,10820,10820,10820,10820,NULL,IL
NULL,8480,24650,33130,24650,33130,NULL,KY
NULL,NA,7770,7770,7770,7770,NULL,MO
NULL,8877,9019,17896,10969,19846,NULL,TX
NULL,NA,15000,15000,15000,15000,NULL,NY
NULL,NA,13500,13500,13500,13500,NULL,NY
NULL,7042,11604,18646,11604,18646,NULL,AL
NULL,6280,4230,10510,8820,15100,NULL,MT
NULL,13658,12226,25884,21946,35604,NULL,PA
NULL,7100,33700,40800,33700,40800,NULL,TN
NULL,11818,35102,46920,35102,46920,NULL,IL
NULL,13448,30257,43705,30257,43705,NULL,CA
NULL,13730,39910,53640,39910,53640,NULL,MS
NULL,NA,4515,4515,6528,6528,NULL,WI
NULL,9300,37360,46660,37360,46660,NULL,WI
NULL,10389,40749,51138,40749,51138,NULL,WI
NULL,7420,3670,11090,6430,13850,NULL,MO
NULL,5610,39210,44820,39210,44820,NULL,MN
NULL,11058,5396,16454,5396,16454,NULL,MN
NULL,NA,5628,5628,5628,5628,NULL,MN
NULL,5000,5358,10358,5358,10358,NULL,MN
NULL,8719,8184,16903,16235,24954,NULL,MN
NULL,9280,8574,17854,15983,25263,NULL,MN
NULL,NA,5692,5692,5692,5692,NULL,MN
NULL,6610,7064,13674,7064,13674,NULL,ND
NULL,NA,1428,1428,8448,8448,NULL,CA
NULL,6172,7260,13432,7260,13432,NULL,NY
NULL,13960,33240,47200,33240,47200,NULL,PA
NULL,NA,1572,1572,9312,9312,NULL,CA
NULL,10300,18026,28326,18026,28326,NULL,MS
NULL,3480,3060,6540,4668,8148,NULL,MS
NULL,4700,3320,8020,6420,11120,NULL,MS
NULL,10090,8760,18850,23360,33450,NULL,MS
NULL,7424,7040,14464,7040,14464,NULL,MS
NULL,8043,6570,14613,6570,14613,NULL,MS
NULL,8720,27124,35844,27124,35844,NULL,MO
NULL,6865,6967,13832,13934,20799,NULL,MO
NULL,8755,7452,16207,15342,24097,NULL,MO
NULL,8537,4305,12842,8355,16892,NULL,MO
NULL,10274,10169,20443,28499,38773,NULL,MO
NULL,9150,20600,29750,20600,29750,NULL,MO
NULL,NA,6466,6466,14137,14137,NULL,MO
NULL,13000,33200,46200,33200,46200,NULL,CT
NULL,NA,2348,2348,8108,8108,NULL,NC
NULL,NA,6300,6300,6300,6300,NULL,SD
NULL,7872,3450,11322,6840,14712,NULL,MO
NULL,NA,1416,1416,9156,9156,NULL,CA
NULL,NA,2640,2640,8715,8715,NULL,AZ
NULL,10470,5256,15726,9626,20096,NULL,NY
NULL,15032,31490,46522,31490,46522,NULL,NY
NULL,8966,37674,46640,37674,46640,NULL,IL
NULL,13981,38138,52119,38138,52119,NULL,NJ
NULL,10850,15428,26278,15428,26278,NULL,NY
NULL,6780,4986,11766,9466,16246,NULL,NY
NULL,NA,3965,3965,7175,7175,NULL,MI
NULL,3200,8120,11320,8120,11320,NULL,MT
NULL,10100,7421,17521,24849,34949,NULL,MT
NULL,7680,5930,13610,19250,26930,NULL,MT
NULL,6520,5956,12476,18556,25076,NULL,MT
NULL,9656,7411,17067,22574,32230,NULL,MT
NULL,NA,4530,4530,11280,11280,NULL,MI
NULL,15564,12790,28354,20578,36142,NULL,NJ
NULL,NA,1450,1450,9190,9190,NULL,CA
NULL,NA,5178,5178,13602,13602,NULL,MD
NULL,NA,2385,2385,8145,8145,NULL,NC
NULL,NA,5730,5730,14970,14970,NULL,PA
NULL,9149,26670,35819,26670,35819,NULL,NC
NULL,9900,33400,43300,33400,43300,NULL,MA
NULL,11820,13565,25385,13565,25385,NULL,IL
NULL,15564,41728,57292,41728,57292,NULL,PA
NULL,NA,1448,1448,9248,9248,NULL,CA
NULL,NA,4065,4065,4065,4065,NULL,WI
NULL,NA,4356,4356,11196,11196,NULL,IL
NULL,13378,43636,57014,43636,57014,NULL,PA
NULL,9960,9170,19130,13646,23606,NULL,KY
NULL,13438,27574,41012,27574,41012,NULL,GA
NULL,NA,1416,1416,8436,8436,NULL,CA
NULL,NA,4645,4645,18505,18505,NULL,CO
NULL,10260,7900,18160,18167,28427,NULL,MD
NULL,9610,31530,41140,31530,41140,NULL,IA
NULL,6033,13886,19919,13886,19919,NULL,SC
NULL,5200,16100,21300,16100,21300,NULL,IL
NULL,NA,4080,4080,9840,9840,NULL,IL
NULL,NA,4445,4445,13211,13211,NULL,TN
NULL,NA,5030,5030,8657,8657,NULL,MI
NULL,10648,23110,33758,23110,33758,NULL,PA
NULL,5000,13907,18907,13907,18907,NULL,OH
NULL,14660,49998,64658,49998,64658,NULL,MA
NULL,13680,35720,49400,35720,49400,NULL,MA
NULL,7986,27276,35262,27276,35262,NULL,SD
NULL,8600,30100,38700,30100,38700,NULL,WI
NULL,9534,31798,41332,31798,41332,NULL,IA
NULL,15108,31118,46226,31118,46226,NULL,NY
NULL,12235,41170,53405,41170,53405,NULL,CA
NULL,NA,1442,1442,9414,9414,NULL,CA
NULL,NA,1394,1394,10034,10034,NULL,CA
NULL,9442,30100,39542,30100,39542,NULL,OH
NULL,13075,41350,54425,41350,54425,NULL,MD
NULL,8170,29244,37414,29244,37414,NULL,OH
NULL,NA,6510,6510,12660,12660,NULL,MA
NULL,NA,4710,4710,10638,10638,NULL,VA
NULL,NA,1770,1770,5220,5220,NULL,TX
NULL,NA,5407,5407,10312,10312,NULL,OR
NULL,NA,15688,15688,15688,15688,NULL,CA
NULL,NA,15250,15250,15250,15250,NULL,CA
NULL,11765,52595,64360,52595,64360,NULL,PA
NULL,8870,25900,34770,25900,34770,NULL,OR
NULL,6800,4820,11620,10970,17770,NULL,OK
NULL,9190,9084,18274,24540,33730,NULL,KY
NULL,NA,4860,4860,6870,6870,NULL,IA
NULL,NA,4515,4515,10020,10020,NULL,MI
NULL,11480,28516,39996,28516,39996,NULL,OH
NULL,NA,11225,11225,11225,11225,NULL,NE
NULL,NA,1414,1414,9154,9154,NULL,CA
NULL,12849,31790,44639,31790,44639,NULL,CO
NULL,NA,2900,2900,9700,9700,NULL,NC
NULL,NA,7140,7140,15030,15030,NULL,NH
NULL,NA,4395,4395,17301,17301,NULL,TN
NULL,NA,5880,5880,11230,11230,NULL,NY
NULL,NA,7995,7995,7995,7995,NULL,AZ
NULL,NA,2700,2700,4110,4110,NULL,AR
NULL,NA,16710,16710,16710,16710,NULL,CA
NULL,NA,12609,12609,12609,12609,NULL,IL
NULL,NA,10710,10710,10710,10710,NULL,IL
NULL,NA,4404,4404,13172,13172,NULL,CT
NULL,6270,2360,8630,2360,8630,NULL,NM
NULL,5618,2400,8018,5400,11018,NULL,TX
NULL,NA,14700,14700,14700,14700,NULL,CO
